name,year,month,day,hour,lat,long,status,category,wind,pressure,status_next_24h
Gilbert,1988,9,16,0,22.5,-93.8,hurricane,3.0,1.959816548592776,-2.3776205295020665,1
Gilbert,1988,9,16,6,22.9,-94.8,hurricane,3.0,2.3519370191756295,-2.5377228878239055,1
Gilbert,1988,9,16,12,23.7,-95.9,hurricane,4.0,2.5479972544670564,-2.4309879822760125,0
Gilbert,1988,9,16,18,23.9,-97.0,hurricane,4.0,2.5479972544670564,-2.32425307672812,0
Gilbert,1988,9,16,22,24.2,-97.8,hurricane,3.0,2.3519370191756295,-2.057415812858389,0
Gilbert,1988,9,17,0,24.4,-98.2,hurricane,1.0,1.1755756074270691,-1.577108737892872,0
Gilbert,1988,9,17,6,24.8,-99.3,tropical storm,1.0,-0.0007858043214911901,-0.29628987131816104,0
Gilbert,1988,9,17,12,25.0,-100.5,tropical storm,1.0,-0.5889665101957714,0.13064975087340933,0
Gilbert,1988,9,17,18,25.4,-101.9,tropical depression,1.0,-0.7850267454871981,0.3441195619691945,0
Gilbert,1988,9,18,0,26.0,-103.2,tropical depression,1.0,-0.7850267454871981,0.4508544675170871,0
Gilbert,1988,9,18,6,27.6,-103.7,tropical depression,1.0,-0.7850267454871981,0.5575893730649797,0
Gilbert,1988,9,18,12,29.3,-102.6,tropical depression,1.0,-0.9810869807786248,0.5042219202910334,0
Gilbert,1988,9,18,18,31.5,-101.3,tropical depression,1.0,-0.9810869807786248,0.5042219202910334,0
Gilbert,1988,9,19,0,33.2,-99.7,tropical depression,1.0,-0.9810869807786248,0.4508544675170871,0
Gilbert,1988,9,19,6,35.8,-97.7,tropical depression,1.0,-0.9810869807786248,0.3974870147431408,0
Gilbert,1988,9,19,12,37.7,-93.2,tropical depression,1.0,-0.9810869807786248,0.2907521091952482,0
Gilbert,1988,9,19,18,40.2,-89.9,extratropical,1.0,-0.9810869807786248,0.2373846564213019,0
Gilbert,1988,9,20,0,43.4,-86.5,extratropical,1.0,-0.9810869807786248,0.07728229809946303,0
Helene,1988,9,19,18,13.4,-31.6,tropical depression,1.0,-0.7850267454871981,0.8244266369347112,0
Helene,1988,9,20,0,13.3,-32.7,tropical depression,1.0,-0.7066026513706274,0.7710591841607648,0
Helene,1988,9,20,6,13.2,-33.8,tropical storm,1.0,-0.5889665101957714,0.7710591841607648,0
Helene,1988,9,20,12,13.0,-34.8,tropical storm,1.0,-0.39290627490434465,0.5575893730649797,1
Helene,1988,9,20,18,12.4,-35.7,tropical storm,1.0,-0.1968460396129179,0.4508544675170871,1
Helene,1988,9,21,0,12.2,-36.7,tropical storm,1.0,-0.0007858043214911901,0.2373846564213019,1
Helene,1988,9,21,6,12.0,-37.7,tropical storm,1.0,0.39133466626136226,-0.02945260744842955,1
Helene,1988,9,21,12,12.1,-38.8,hurricane,1.0,0.7834551368442156,0.2373846564213019,1
Helene,1988,9,21,18,12.4,-39.9,hurricane,1.0,0.9795153721356424,-0.5631271351878925,1
Helene,1988,9,22,0,12.7,-40.6,hurricane,1.0,1.1755756074270691,-0.829964399057624,1
Helene,1988,9,22,6,13.0,-41.5,hurricane,2.0,1.5676960780099225,-1.1501691157013016,1
Helene,1988,9,22,12,13.2,-42.3,hurricane,2.0,1.7637563133013492,-1.5237412851189258,1
Helene,1988,9,22,18,13.5,-43.1,hurricane,3.0,1.959816548592776,-1.8439460017626035,1
Helene,1988,9,23,0,13.9,-44.0,hurricane,3.0,2.3519370191756295,-2.1641507184062814,1
Helene,1988,9,23,6,14.1,-44.9,hurricane,4.0,2.5479972544670564,-2.5910903405978516,1
Helene,1988,9,23,12,14.7,-45.5,hurricane,4.0,2.744057489758483,-2.9112950572415293,1
Helene,1988,9,23,18,15.3,-46.1,hurricane,4.0,2.9401177250499098,-2.9646625100154758,1
Helene,1988,9,24,0,15.9,-46.9,hurricane,4.0,2.744057489758483,-2.857927604467583,1
Helene,1988,9,24,6,16.6,-47.5,hurricane,4.0,2.744057489758483,-2.644457793371798,1
Helene,1988,9,24,12,17.4,-48.0,hurricane,4.0,2.5479972544670564,-2.4309879822760125,1
Helene,1988,9,24,18,18.1,-48.5,hurricane,3.0,2.3519370191756295,-2.110783265632335,1
Helene,1988,9,25,0,18.7,-48.9,hurricane,3.0,1.959816548592776,-1.8439460017626035,1
Helene,1988,9,25,6,19.4,-49.0,hurricane,3.0,1.959816548592776,-1.6304761906668184,1
Helene,1988,9,25,12,20.0,-49.1,hurricane,2.0,1.7637563133013492,-1.4703738323449795,1
Helene,1988,9,25,18,20.9,-49.3,hurricane,2.0,1.5676960780099225,-1.363638926797087,1
Helene,1988,9,26,0,22.2,-49.5,hurricane,2.0,1.3716358427184958,-1.203536568475248,1
Helene,1988,9,26,6,23.4,-49.7,hurricane,2.0,1.3716358427184958,-1.0968016629273554,1
Helene,1988,9,26,12,24.5,-49.9,hurricane,1.0,1.1755756074270691,-0.9900667573794628,1
Helene,1988,9,26,18,25.8,-50.3,hurricane,1.0,1.1755756074270691,-0.9366993046055165,1
Helene,1988,9,27,0,27.1,-51.1,hurricane,1.0,0.9795153721356424,-0.8833318518315703,1
Helene,1988,9,27,6,28.2,-51.9,hurricane,1.0,0.9795153721356424,-0.7765969462836777,1
Helene,1988,9,27,12,29.8,-52.0,hurricane,1.0,0.9795153721356424,-0.7765969462836777,1
Helene,1988,9,27,18,30.9,-51.9,hurricane,1.0,0.9795153721356424,-0.7765969462836777,1
Helene,1988,9,28,0,31.9,-51.5,hurricane,1.0,0.9795153721356424,-0.7765969462836777,1
Helene,1988,9,28,6,32.8,-51.0,hurricane,1.0,1.1755756074270691,-0.8833318518315703,1
Helene,1988,9,28,12,33.5,-50.3,hurricane,1.0,1.1755756074270691,-0.9900667573794628,1
Helene,1988,9,28,18,34.7,-49.5,hurricane,2.0,1.3716358427184958,-1.1501691157013016,1
Helene,1988,9,29,0,36.1,-48.5,hurricane,2.0,1.5676960780099225,-1.2569040212491942,1
Helene,1988,9,29,6,38.0,-46.5,hurricane,2.0,1.5676960780099225,-1.2569040212491942,1
Helene,1988,9,29,12,40.2,-44.4,hurricane,2.0,1.3716358427184958,-1.0968016629273554,0
Helene,1988,9,29,18,42.9,-42.0,hurricane,1.0,0.9795153721356424,-0.7765969462836777,0
Helene,1988,9,30,0,46.2,-38.8,hurricane,1.0,0.587394901552789,-0.45639222963999987,0
Helene,1988,9,30,6,50.2,-34.5,hurricane,1.0,0.587394901552789,-0.18955496577026842,0
Helene,1988,9,30,12,55.0,-30.0,extratropical,1.0,0.39133466626136226,-0.08282006022237584,0
Isaac,1988,9,28,18,9.0,-45.5,tropical depression,1.0,-0.9810869807786248,0.8244266369347112,0
Isaac,1988,9,29,0,9.1,-47.0,tropical depression,1.0,-0.9810869807786248,0.7710591841607648,0
Isaac,1988,9,29,6,9.3,-48.7,tropical depression,1.0,-0.9810869807786248,0.7176917313868185,0
Isaac,1988,9,29,12,9.5,-50.0,tropical depression,1.0,-0.9810869807786248,0.7176917313868185,0
Isaac,1988,9,29,18,9.6,-51.3,tropical depression,1.0,-0.7850267454871981,0.6643242786128722,0
Isaac,1988,9,30,0,9.8,-52.2,tropical depression,1.0,-0.7850267454871981,0.6643242786128722,0
Isaac,1988,9,30,6,10.2,-53.1,tropical depression,1.0,-0.7850267454871981,0.6643242786128722,0
Isaac,1988,9,30,12,10.8,-54.5,tropical depression,1.0,-0.7850267454871981,0.610956825838926,0
Isaac,1988,9,30,18,11.4,-56.0,tropical storm,1.0,-0.5889665101957714,0.610956825838926,0
Isaac,1988,10,1,0,11.8,-57.7,tropical storm,1.0,-0.39290627490434465,0.610956825838926,0
Isaac,1988,10,1,6,12.0,-59.5,tropical storm,1.0,-0.5889665101957714,0.610956825838926,0
Isaac,1988,10,1,12,12.0,-61.2,tropical depression,1.0,-0.7850267454871981,0.6643242786128722,0
Joan,1988,10,10,18,8.9,-42.2,tropical depression,1.0,-0.9810869807786248,0.8777940897086575,0
Joan,1988,10,11,0,9.5,-43.6,tropical depression,1.0,-0.7850267454871981,0.7710591841607648,0
Joan,1988,10,11,6,10.1,-45.0,tropical storm,1.0,-0.5889665101957714,0.610956825838926,0
Joan,1988,10,11,12,10.7,-46.4,tropical storm,1.0,-0.39290627490434465,0.5042219202910334,0
Joan,1988,10,11,18,11.2,-47.9,tropical storm,1.0,-0.1968460396129179,0.3441195619691945,0
Joan,1988,10,12,0,11.5,-49.0,tropical storm,1.0,-0.0007858043214911901,0.2907521091952482,0
Joan,1988,10,12,6,11.8,-50.1,tropical storm,1.0,-0.1968460396129179,0.3441195619691945,0
Joan,1988,10,12,12,12.1,-51.3,tropical storm,1.0,-0.1968460396129179,0.5042219202910334,0
Joan,1988,10,12,18,12.3,-52.5,tropical storm,1.0,-0.39290627490434465,0.6643242786128722,0
Joan,1988,10,13,0,12.4,-53.8,tropical storm,1.0,-0.39290627490434465,0.7176917313868185,0
Joan,1988,10,13,6,12.5,-54.9,tropical storm,1.0,-0.39290627490434465,0.7176917313868185,0
Joan,1988,10,13,12,12.6,-56.0,tropical storm,1.0,-0.39290627490434465,0.6643242786128722,0
Joan,1988,10,13,18,12.7,-57.1,tropical storm,1.0,-0.39290627490434465,0.610956825838926,0
Joan,1988,10,14,0,12.6,-58.3,tropical storm,1.0,-0.39290627490434465,0.5042219202910334,0
Joan,1988,10,14,6,12.4,-59.4,tropical storm,1.0,-0.39290627490434465,0.4508544675170871,0
Joan,1988,10,14,12,12.2,-60.0,tropical storm,1.0,-0.1968460396129179,0.3974870147431408,0
Joan,1988,10,14,18,12.0,-60.8,tropical storm,1.0,-0.1968460396129179,0.3974870147431408,0
Joan,1988,10,15,0,12.1,-61.5,tropical storm,1.0,-0.1968460396129179,0.5042219202910334,0
Joan,1988,10,15,1,12.1,-61.8,tropical storm,1.0,-0.1968460396129179,0.5042219202910334,0
Joan,1988,10,15,6,12.1,-62.8,tropical storm,1.0,-0.1968460396129179,0.5575893730649797,0
Joan,1988,10,15,12,12.0,-63.8,tropical storm,1.0,-0.1968460396129179,0.5575893730649797,0
Joan,1988,10,15,18,11.9,-64.9,tropical storm,1.0,-0.1968460396129179,0.5042219202910334,0
Joan,1988,10,16,0,12.0,-66.1,tropical storm,1.0,-0.1968460396129179,0.4508544675170871,0
Joan,1988,10,16,6,12.0,-67.2,tropical storm,1.0,-0.0007858043214911901,0.3974870147431408,0
Joan,1988,10,16,12,11.9,-68.2,tropical storm,1.0,-0.0007858043214911901,0.3441195619691945,0
Joan,1988,10,16,18,12.0,-69.2,tropical storm,1.0,-0.0007858043214911901,0.2907521091952482,0
Joan,1988,10,17,0,12.0,-70.2,tropical storm,1.0,0.19527443096993552,0.2373846564213019,1
Joan,1988,10,17,6,12.0,-71.2,tropical storm,1.0,0.19527443096993552,0.18401720364735563,1
Joan,1988,10,17,12,11.9,-72.1,tropical storm,1.0,0.39133466626136226,0.07728229809946303,1
Joan,1988,10,17,18,11.8,-73.0,tropical storm,1.0,0.39133466626136226,-0.02945260744842955,1
Joan,1988,10,18,0,11.8,-74.0,hurricane,1.0,0.587394901552789,-0.18955496577026842,1
Joan,1988,10,18,6,11.7,-75.0,hurricane,1.0,0.7834551368442156,-0.3496573240921073,1
Joan,1988,10,18,12,11.5,-75.8,hurricane,1.0,0.9795153721356424,-0.5097596824139462,1
Joan,1988,10,18,18,11.3,-76.5,hurricane,1.0,1.1755756074270691,-0.7232294935097313,1
Joan,1988,10,19,0,11.2,-77.2,hurricane,2.0,1.5676960780099225,-0.9366993046055165,1
Joan,1988,10,19,6,11.3,-77.8,hurricane,2.0,1.7637563133013492,-1.2569040212491942,1
Joan,1988,10,19,12,11.4,-78.3,hurricane,3.0,2.1558767838842026,-1.7905785489886572,1
Joan,1988,10,19,18,11.3,-78.9,hurricane,3.0,2.3519370191756295,-2.1641507184062814,1
Joan,1988,10,20,0,11.3,-79.3,hurricane,3.0,2.1558767838842026,-2.0040483600844423,1
Joan,1988,10,20,6,11.1,-79.8,hurricane,2.0,1.3716358427184958,-1.4170063795710333,1
Joan,1988,10,20,12,11.1,-79.5,hurricane,1.0,0.7834551368442156,-1.203536568475248,1
Joan,1988,10,20,18,11.3,-79.9,hurricane,1.0,0.7834551368442156,-1.0968016629273554,1
Joan,1988,10,21,0,11.5,-80.3,hurricane,1.0,0.9795153721356424,-1.1501691157013016,1
Joan,1988,10,21,6,11.5,-80.7,hurricane,2.0,1.5676960780099225,-1.2569040212491942,1
Joan,1988,10,21,12,11.6,-81.2,hurricane,3.0,1.959816548592776,-1.577108737892872,1
Joan,1988,10,21,18,11.8,-81.8,hurricane,3.0,2.3519370191756295,-2.2175181711802274,1
Joan,1988,10,22,0,11.9,-82.5,hurricane,4.0,2.744057489758483,-3.018029962789422,1
Joan,1988,10,22,6,11.9,-83.2,hurricane,4.0,2.9401177250499098,-3.2848672266591534,0
Joan,1988,10,22,10,11.9,-83.7,hurricane,4.0,2.9401177250499098,-3.2848672266591534,0
Joan,1988,10,22,12,11.9,-83.9,hurricane,4.0,2.744057489758483,-3.0713974155633683,0
Joan,1988,10,22,18,12.0,-85.0,hurricane,1.0,0.7834551368442156,-0.5631271351878925,0
Joan,1988,10,23,0,12.1,-85.9,tropical storm,1.0,0.19527443096993552,-0.02945260744842955,0
Joan,1988,10,23,6,12.2,-86.8,tropical storm,1.0,-0.1968460396129179,0.3441195619691945,0
Keith,1988,11,17,18,14.9,-74.3,tropical depression,1.0,-0.7850267454871981,0.7710591841607648,0
Keith,1988,11,18,0,15.0,-75.5,tropical depression,1.0,-0.7850267454871981,0.7710591841607648,0
Keith,1988,11,18,6,15.0,-76.5,tropical depression,1.0,-0.7850267454871981,0.7710591841607648,0
Keith,1988,11,18,12,15.0,-77.7,tropical depression,1.0,-0.7850267454871981,0.7710591841607648,0
Keith,1988,11,18,18,15.0,-79.0,tropical depression,1.0,-0.7850267454871981,0.7710591841607648,0
Keith,1988,11,19,0,15.0,-79.9,tropical depression,1.0,-0.7850267454871981,0.7176917313868185,0
Keith,1988,11,19,6,15.1,-80.4,tropical depression,1.0,-0.7850267454871981,0.7176917313868185,0
Keith,1988,11,19,12,15.2,-81.2,tropical depression,1.0,-0.7850267454871981,0.7176917313868185,0
Keith,1988,11,19,18,15.5,-81.8,tropical depression,1.0,-0.7850267454871981,0.6643242786128722,0
Keith,1988,11,20,0,15.8,-82.6,tropical depression,1.0,-0.7850267454871981,0.610956825838926,0
Keith,1988,11,20,6,16.3,-83.4,tropical storm,1.0,-0.5889665101957714,0.5575893730649797,0
Keith,1988,11,20,12,17.8,-84.5,tropical storm,1.0,-0.39290627490434465,0.4508544675170871,0
Keith,1988,11,20,18,19.1,-85.4,tropical storm,1.0,-0.1968460396129179,0.18401720364735563,0
Keith,1988,11,21,0,19.8,-86.1,tropical storm,1.0,0.39133466626136226,-0.45639222963999987,0
Keith,1988,11,21,6,20.7,-86.6,tropical storm,1.0,0.39133466626136226,-0.02945260744842955,0
Keith,1988,11,21,8,21.2,-86.8,tropical storm,1.0,0.39133466626136226,-0.02945260744842955,0
Keith,1988,11,21,12,21.8,-87.0,tropical storm,1.0,0.39133466626136226,-0.02945260744842955,0
Keith,1988,11,21,18,22.4,-87.2,tropical storm,1.0,0.39133466626136226,-0.18955496577026842,0
Keith,1988,11,22,0,23.1,-87.0,tropical storm,1.0,0.39133466626136226,-0.02945260744842955,0
Keith,1988,11,22,6,23.8,-86.8,tropical storm,1.0,0.19527443096993552,0.07728229809946303,0
Keith,1988,11,22,12,24.4,-86.2,tropical storm,1.0,0.19527443096993552,0.07728229809946303,0
Keith,1988,11,22,18,25.5,-85.1,tropical storm,1.0,0.19527443096993552,-0.02945260744842955,0
Keith,1988,11,23,0,26.5,-84.2,tropical storm,1.0,0.19527443096993552,0.023914845325516746,0
Keith,1988,11,23,6,27.3,-82.8,tropical storm,1.0,0.19527443096993552,0.07728229809946303,0
Keith,1988,11,23,7,27.3,-82.6,tropical storm,1.0,0.19527443096993552,0.07728229809946303,0
Keith,1988,11,23,12,27.9,-81.3,tropical storm,1.0,-0.5889665101957714,0.2907521091952482,0
Keith,1988,11,23,18,28.9,-79.8,tropical storm,1.0,-0.39290627490434465,0.2373846564213019,0
Keith,1988,11,24,0,29.7,-77.7,tropical storm,1.0,-0.0007858043214911901,0.07728229809946303,0
Keith,1988,11,24,6,31.0,-75.2,tropical storm,1.0,0.19527443096993552,-0.08282006022237584,0
Keith,1988,11,24,12,32.5,-70.5,tropical storm,1.0,0.39133466626136226,-0.18955496577026842,0
Keith,1988,11,24,18,34.0,-66.0,extratropical,1.0,0.19527443096993552,-0.45639222963999987,0
Keith,1988,11,25,0,36.0,-60.0,extratropical,1.0,-0.0007858043214911901,-0.6164945879618388,0
Keith,1988,11,25,6,39.0,-54.0,extratropical,1.0,-0.0007858043214911901,-0.9366993046055165,0
Keith,1988,11,25,12,40.0,-49.0,extratropical,1.0,-0.0007858043214911901,-1.577108737892872,0
Keith,1988,11,25,18,44.0,-45.0,extratropical,1.0,0.19527443096993552,-1.7905785489886572,0
Keith,1988,11,26,0,48.0,-43.0,extratropical,1.0,0.587394901552789,-2.32425307672812,0
Keith,1988,11,26,6,52.0,-42.0,extratropical,1.0,0.587394901552789,-2.5910903405978516,0
Keith,1988,11,26,12,52.5,-44.0,extratropical,1.0,0.587394901552789,-2.5910903405978516,0
Keith,1988,11,26,18,52.0,-46.0,extratropical,1.0,0.587394901552789,-2.32425307672812,0
Allison,1989,6,24,18,27.0,-96.0,tropical depression,1.0,-0.7850267454871981,0.7710591841607648,0
Allison,1989,6,25,0,27.0,-96.0,tropical depression,1.0,-0.7850267454871981,0.6643242786128722,0
Allison,1989,6,25,6,27.2,-96.0,tropical depression,1.0,-0.7850267454871981,0.610956825838926,0
Allison,1989,6,25,12,27.4,-95.9,tropical depression,1.0,-0.7850267454871981,0.610956825838926,0
Allison,1989,6,25,18,27.6,-95.8,tropical depression,1.0,-0.7850267454871981,0.610956825838926,0
Allison,1989,6,26,0,27.8,-95.8,tropical storm,1.0,-0.5889665101957714,0.5575893730649797,0
Allison,1989,6,26,6,28.1,-95.8,tropical storm,1.0,-0.5889665101957714,0.5575893730649797,0
Allison,1989,6,26,12,28.6,-95.7,tropical storm,1.0,-0.39290627490434465,0.5042219202910334,0
Allison,1989,6,26,13,28.7,-95.7,tropical storm,1.0,-0.39290627490434465,0.4508544675170871,0
Allison,1989,6,26,18,29.1,-95.7,tropical storm,1.0,-0.1968460396129179,0.3974870147431408,0
Allison,1989,6,27,0,29.7,-95.7,tropical storm,1.0,-0.1968460396129179,0.2907521091952482,0
Allison,1989,6,27,6,30.2,-95.3,tropical storm,1.0,-0.5889665101957714,0.3441195619691945,0
Allison,1989,6,27,12,30.6,-94.9,tropical depression,1.0,-0.7850267454871981,0.4508544675170871,0
Allison,1989,6,27,18,30.9,-94.6,tropical depression,1.0,-0.7850267454871981,0.5575893730649797,0
Allison,1989,6,28,0,31.1,-94.2,extratropical,1.0,-0.7850267454871981,0.5575893730649797,0
Allison,1989,6,28,6,31.1,-93.9,extratropical,1.0,-0.7850267454871981,0.610956825838926,0
Allison,1989,6,28,12,31.0,-93.7,extratropical,1.0,-0.7850267454871981,0.6643242786128722,0
Allison,1989,6,28,18,30.6,-93.8,extratropical,1.0,-0.9810869807786248,0.7176917313868185,0
Allison,1989,6,29,0,30.5,-94.2,extratropical,1.0,-0.9810869807786248,0.7710591841607648,0
Allison,1989,6,29,6,30.3,-94.6,extratropical,1.0,-0.9810869807786248,0.7710591841607648,0
Allison,1989,6,29,12,30.1,-95.0,extratropical,1.0,-0.9810869807786248,0.7710591841607648,0
Allison,1989,6,29,18,29.8,-95.2,extratropical,1.0,-0.9810869807786248,0.7710591841607648,0
Allison,1989,6,30,0,29.6,-95.3,extratropical,1.0,-1.1771472160700516,0.8244266369347112,0
Allison,1989,6,30,6,29.7,-95.7,extratropical,1.0,-1.1771472160700516,0.8777940897086575,0
Allison,1989,6,30,12,30.4,-95.7,extratropical,1.0,-1.1771472160700516,0.9311615424826037,0
Allison,1989,6,30,18,31.1,-95.5,extratropical,1.0,-1.1771472160700516,0.8777940897086575,0
Allison,1989,7,1,0,31.8,-95.1,extratropical,1.0,-1.1771472160700516,0.8777940897086575,0
Allison,1989,7,1,6,32.3,-94.5,extratropical,1.0,-1.1771472160700516,0.8777940897086575,0
Allison,1989,7,1,12,32.8,-93.8,extratropical,1.0,-1.1771472160700516,0.8777940897086575,0
Barry,1989,7,9,18,12.8,-37.8,tropical depression,1.0,-0.9810869807786248,1.144631353578389,0
Barry,1989,7,10,0,13.0,-39.9,tropical depression,1.0,-0.9810869807786248,1.144631353578389,0
Barry,1989,7,10,6,13.9,-42.1,tropical depression,1.0,-0.9810869807786248,1.0912639008044427,0
Barry,1989,7,10,12,15.0,-44.6,tropical depression,1.0,-0.7850267454871981,1.0378964480304964,0
Barry,1989,7,10,18,16.3,-46.9,tropical depression,1.0,-0.7850267454871981,1.0378964480304964,0
Barry,1989,7,11,0,17.7,-48.2,tropical storm,1.0,-0.5889665101957714,0.98452899525655,0
Barry,1989,7,11,6,18.8,-49.2,tropical storm,1.0,-0.39290627490434465,0.9311615424826037,0
Barry,1989,7,11,12,19.8,-50.4,tropical storm,1.0,-0.39290627490434465,0.8777940897086575,0
Barry,1989,7,11,18,20.7,-51.8,tropical storm,1.0,-0.39290627490434465,0.7176917313868185,0
Barry,1989,7,12,0,21.4,-53.1,tropical storm,1.0,-0.1968460396129179,0.610956825838926,0
Barry,1989,7,12,6,22.1,-53.9,tropical storm,1.0,-0.1968460396129179,0.610956825838926,0
Barry,1989,7,12,12,22.8,-54.4,tropical storm,1.0,-0.1968460396129179,0.610956825838926,0
Barry,1989,7,12,18,23.5,-54.9,tropical storm,1.0,-0.39290627490434465,0.7710591841607648,0
Barry,1989,7,13,0,23.8,-55.4,tropical storm,1.0,-0.39290627490434465,0.98452899525655,0
Barry,1989,7,13,6,24.0,-56.0,tropical storm,1.0,-0.5889665101957714,1.0912639008044427,0
Barry,1989,7,13,12,23.9,-56.6,tropical storm,1.0,-0.5889665101957714,1.1979988063523352,0
Barry,1989,7,13,18,23.7,-57.4,tropical depression,1.0,-0.7850267454871981,1.2513662591262815,0
Barry,1989,7,14,0,23.3,-58.1,tropical depression,1.0,-0.7850267454871981,1.3047337119002278,0
Chantal,1989,7,30,12,22.5,-90.0,tropical depression,1.0,-1.1771472160700516,0.9311615424826037,0
Chantal,1989,7,30,18,23.5,-90.2,tropical depression,1.0,-0.9810869807786248,0.8777940897086575,0
Chantal,1989,7,31,0,24.4,-90.5,tropical depression,1.0,-0.7850267454871981,0.8244266369347112,1
Chantal,1989,7,31,6,25.4,-91.0,tropical storm,1.0,-0.5889665101957714,0.5575893730649797,1
Chantal,1989,7,31,12,26.2,-91.7,tropical storm,1.0,-0.0007858043214911901,0.07728229809946303,1
Chantal,1989,7,31,18,27.1,-92.2,tropical storm,1.0,0.19527443096993552,-0.02945260744842955,1
Chantal,1989,8,1,0,27.9,-92.8,hurricane,1.0,0.587394901552789,-0.13618751299632215,0
Chantal,1989,8,1,6,28.7,-93.5,hurricane,1.0,0.7834551368442156,-0.3496573240921073,0
Chantal,1989,8,1,12,29.5,-94.3,hurricane,1.0,0.7834551368442156,-0.5097596824139462,0
Chantal,1989,8,1,13,29.6,-94.4,hurricane,1.0,0.7834551368442156,-0.4030247768660536,0
Chantal,1989,8,1,18,30.2,-95.2,tropical storm,1.0,-0.0007858043214911901,-0.02945260744842955,0
Chantal,1989,8,2,0,30.8,-96.1,tropical storm,1.0,-0.5889665101957714,0.3441195619691945,0
Chantal,1989,8,2,6,31.5,-96.9,tropical depression,1.0,-0.9810869807786248,0.5575893730649797,0
Chantal,1989,8,2,12,32.3,-97.5,tropical depression,1.0,-1.1771472160700516,0.7176917313868185,0
Chantal,1989,8,2,18,33.3,-98.0,tropical depression,1.0,-1.1771472160700516,0.7710591841607648,0
Chantal,1989,8,3,0,34.5,-98.5,tropical depression,1.0,-1.1771472160700516,0.8244266369347112,0
Dean,1989,7,31,6,14.8,-41.8,tropical depression,1.0,-0.9810869807786248,0.8777940897086575,0
Dean,1989,7,31,12,15.0,-44.1,tropical depression,1.0,-0.9810869807786248,0.8244266369347112,0
Dean,1989,7,31,18,15.1,-46.0,tropical depression,1.0,-0.7850267454871981,0.7710591841607648,0
Dean,1989,8,1,0,15.4,-47.6,tropical depression,1.0,-0.7850267454871981,0.6643242786128722,0
Dean,1989,8,1,6,15.8,-49.3,tropical storm,1.0,-0.5889665101957714,0.5575893730649797,0
Dean,1989,8,1,12,16.1,-51.1,tropical storm,1.0,-0.39290627490434465,0.4508544675170871,1
Dean,1989,8,1,18,16.4,-52.9,tropical storm,1.0,-0.1968460396129179,0.3441195619691945,1
Dean,1989,8,2,0,16.6,-54.6,tropical storm,1.0,-0.0007858043214911901,0.2373846564213019,1
Dean,1989,8,2,6,16.9,-56.4,tropical storm,1.0,0.39133466626136226,0.13064975087340933,1
Dean,1989,8,2,12,17.3,-58.1,hurricane,1.0,0.587394901552789,0.023914845325516746,1
Dean,1989,8,2,18,17.9,-59.5,hurricane,1.0,0.7834551368442156,-0.08282006022237584,1
Dean,1989,8,3,0,18.5,-60.7,hurricane,1.0,0.7834551368442156,-0.18955496577026842,1
Dean,1989,8,3,6,18.9,-61.7,hurricane,1.0,0.7834551368442156,-0.3496573240921073,1
Dean,1989,8,3,12,19.3,-62.7,hurricane,1.0,0.9795153721356424,-0.45639222963999987,1
Dean,1989,8,3,18,19.7,-63.4,hurricane,1.0,0.9795153721356424,-0.45639222963999987,1
Dean,1989,8,4,0,20.1,-63.8,hurricane,1.0,0.9795153721356424,-0.4030247768660536,1
Dean,1989,8,4,6,20.4,-63.9,hurricane,1.0,0.9795153721356424,-0.4030247768660536,1
Dean,1989,8,4,12,20.9,-63.9,hurricane,1.0,0.9795153721356424,-0.45639222963999987,1
Dean,1989,8,4,18,21.6,-63.8,hurricane,1.0,0.9795153721356424,-0.5097596824139462,1
Dean,1989,8,5,0,22.5,-63.8,hurricane,1.0,0.9795153721356424,-0.5631271351878925,1
Dean,1989,8,5,6,23.5,-63.8,hurricane,1.0,0.9795153721356424,-0.5631271351878925,1
Dean,1989,8,5,12,24.7,-63.9,hurricane,1.0,0.9795153721356424,-0.7232294935097313,1
Dean,1989,8,5,18,26.0,-64.0,hurricane,1.0,0.9795153721356424,-0.7232294935097313,1
Dean,1989,8,6,0,27.6,-64.3,hurricane,1.0,0.9795153721356424,-0.7765969462836777,1
Dean,1989,8,6,6,29.2,-64.6,hurricane,1.0,1.1755756074270691,-0.829964399057624,1
Dean,1989,8,6,12,30.8,-65.0,hurricane,1.0,1.1755756074270691,-0.9900667573794628,1
Dean,1989,8,6,18,32.4,-65.1,hurricane,2.0,1.3716358427184958,-1.203536568475248,1
Dean,1989,8,7,0,34.0,-64.9,hurricane,2.0,1.5676960780099225,-1.363638926797087,1
Dean,1989,8,7,6,35.6,-64.5,hurricane,2.0,1.5676960780099225,-1.3102714740231405,1
Dean,1989,8,7,12,37.5,-64.0,hurricane,2.0,1.3716358427184958,-0.7765969462836777,0
Dean,1989,8,7,18,39.4,-63.4,hurricane,1.0,1.1755756074270691,-1.1501691157013016,0
Dean,1989,8,8,0,41.7,-62.1,hurricane,1.0,0.9795153721356424,-0.9900667573794628,0
Dean,1989,8,8,6,44.1,-59.7,hurricane,1.0,0.587394901552789,-0.829964399057624,0
Dean,1989,8,8,12,46.5,-56.5,tropical storm,1.0,0.19527443096993552,-0.13618751299632215,0
Dean,1989,8,8,13,46.9,-55.9,tropical storm,1.0,0.19527443096993552,-0.13618751299632215,0
Dean,1989,8,8,18,48.8,-53.2,tropical storm,1.0,-0.1968460396129179,0.07728229809946303,0
